Code poste;Nom poste;Fonction;Etat;Tension (kV);Longitude poste (DD);Latitude poste (DD);Géo-point poste
CPBLA;CHAMPBLAIN;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;4.812077777777778;45.21691666666667;45.2169166667, 4.81207777778
TILL5;TILLEUL;POSTE DE TRANSFORMATION;EN EXPLOITATION;400kV;0.9681472222222223;49.03051388888889;49.0305138889, 0.968147222222
ORNAN;ORNANS;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.127169444444444;47.108811111111116;47.1088111111, 6.12716944444
QUING;QUINGEY;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;5.877130555555556;47.100772222222226;47.1007722222, 5.87713055556
PEUP5;PEUPLINGUES;POSTE DE TRANSFORMATION;ACCORD ADMINISTRATIF;400kV;1.7804888888888888;50.92030277777778;50.9203027778, 1.78048888889
PINIE;PINIER (LE);POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;-0.6658805555555556;45.75163055555556;45.7516305556, -0.665880555556
SERV5;SERVES;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.817919444444445;45.13458055555556;45.1345805556, 4.81791944444
MELGV;MELGVEN;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;-3.8333166666666663;47.910380555555555;47.9103805556, -3.83331666667
ABBEN;ABBENANS;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.464661111111111;47.50586944444444;47.5058694444, 6.46466111111
BXCH5;BEAUCHAMPS;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;1.5248722222222222;50.006975;50.006975, 1.52487222222
QUAR5;QUARTES;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;3.865102777777778;50.232308333333336;50.2323083333, 3.86510277778
GAEL;GAEL;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;-2.2154972222222225;48.15096388888889;48.1509638889, -2.21549722222
VOUZI;VOUZIERS;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.678288888888889;49.394816666666664;49.3948166667, 4.67828888889
CROI5;CROIXRAULT;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;1.99135;49.78383611111111;49.7838361111, 1.99135
MALMA;MALMAISON;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;1.438475;48.89080833333333;48.8908083333, 1.438475
MORT5;MORTEAU (LE);POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;3.6891277777777782;50.01001111111111;50.0100111111, 3.68912777778
ENVAL;ENVAL;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;2.9992638888888887;45.7652;45.7652, 2.99926388889
BRABO;BRABOIS;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.137286111111112;48.64516111111111;48.6451611111, 6.13728611111
L.NOI;LAC-NOIR;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;7.094605555555555;48.11528333333334;48.1152833333, 7.09460555556
F.IRA;FONT D IRAC;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.781141666666667;43.944380555555554;43.9443805556, 4.78114166667
MASSY;MASSY;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;2.2814666666666668;48.72300277777778;48.7230027778, 2.28146666667
LESPA;LESPARAT;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;0.7544805555555556;45.17739722222222;45.1773972222, 0.754480555556
P.MED;PIAN-MEDOC (LE);POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;-0.626125;44.94841944444444;44.9484194444, -0.626125
GRIGN;GRIGNY;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;2.3976444444444445;48.66911111111111;48.6691111111, 2.39764444444
BRUN5;BRUNEHAUT;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;3.0411416666666664;49.878572222222225;49.8785722222, 3.04114166667
A.OTH;AIX-EN-OTHE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;3.722647222222222;48.233894444444445;48.2338944444, 3.72264722222
ANSTA;ANSTAING;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;3.1838777777777776;50.606425;50.606425, 3.18387777778
MARTY;MARTYRE (LA);POSTE DE TRANSFORMATION;EN EXPLOITATION;400kV;-4.193469444444444;48.44410833333333;48.4441083333, -4.19346944444
PINET;PINET;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;2.8047638888888886;44.06993611111111;44.0699361111, 2.80476388889
C.THI;CHATEAU-THIERRY;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;3.3963;49.0328;49.0328, 3.3963
ENSER;ENSERUNE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;3.1278805555555556;43.29420555555556;43.2942055556, 3.12788055556
SERIF;SERIFONTAINE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;1.759663888888889;49.357822222222225;49.3578222222, 1.75966388889
BRONS;BRONSONNIERE (LA);POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.548416666666666;45.206100000000006;45.2061, 6.54841666667
MARL7;MARLENS;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.375155555555555;45.76834722222222;45.7683472222, 6.37515555556
MTRIC;MONTRICHER;POSTE DE TRANSFORMATION;EN EXPLOITATION;45kV;6.410055555555556;45.245986111111115;45.2459861111, 6.41005555556
LIEVE;LIEVE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;3.100652777777778;45.78211388888889;45.7821138889, 3.10065277778
MTVAU;MONTVAUTHIER;POSTE DE TRANSFORMATION;EN EXPLOITATION;45kV;6.778694444444445;45.9315;45.9315, 6.77869444444
LANSL;LANSLEBOURG;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.886291666666666;45.285983333333334;45.2859833333, 6.88629166667
AVRIE;AVRIEUX;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.720891666666667;45.21338611111111;45.2133861111, 6.72089166667
M.FEN;MOTHE-FENELON (LA);POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;1.4090333333333331;44.83276388888889;44.8327638889, 1.40903333333
V.THO;VAL THORENS;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.570827777777778;45.298716666666664;45.2987166667, 6.57082777778
MONDO;MONDOUBLEAU;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;0.9083111111111112;47.9857;47.9857, 0.908311111111
R.GIE;RIVE-DE-GIER;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.596847222222222;45.522175;45.522175, 4.59684722222
PRALO;PRALOGNAN;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.684277777777778;45.44300277777777;45.4430027778, 6.68427777778
AUMAL;AUMALE;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;1.7595194444444444;49.76777777777777;49.7677777778, 1.75951944444
MAC.S;MACON-SUD;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.812247222222222;46.286969444444445;46.2869694444, 4.81224722222
CSLET;CASTELET (LE);POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;1.7877833333333333;42.741425;42.741425, 1.78778333333
CREUS;CREUSOT (LE);POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.4149111111111115;46.80686111111111;46.8068611111, 4.41491111111
ARRO5;ARROUX;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.173166666666667;46.786699999999996;46.7867, 4.17316666667
VENDO;VENDOME;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;1.0558416666666668;47.79148055555555;47.7914805556, 1.05584166667
BXRE6;BEAUREGARD (SAINT-LAURENT-NOUAN);POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;1.7100777777777778;47.70994166666667;47.7099416667, 1.71007777778
ILONS;ILONS (LES);POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.766441666666666;44.65858333333333;44.6585833333, 4.76644166667
ESPAG;ESPAGNOUX;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.139233333333333;45.887163888888885;45.8871638889, 6.13923333333
HARGI;HARGICOURT;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;2.532236111111111;49.70708611111112;49.7070861111, 2.53223611111
MEAUX;MEAUX;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;2.9251722222222223;48.95073611111111;48.9507361111, 2.92517222222
RIBEA;RIBEAUVILLE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;7.368741666666666;48.18914722222222;48.1891472222, 7.36874166667
F.MAN;FOUR-MANOIR;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;3.9599444444444445;50.10126666666667;50.1012666667, 3.95994444444
BARJA;BARJAC;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;4.3435805555555556;44.31476388888888;44.3147638889, 4.34358055556
SSPLA;STE-CROIX-EN-PLAINE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;7.370338888888888;48.017919444444445;48.0179194444, 7.37033888889
MTAUB;MONTAUBAN;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;1.3407499999999999;44.008516666666665;44.0085166667, 1.34075
VAUCA;VAUCANSON;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;5.710227777777778;45.17146111111111;45.1714611111, 5.71022777778
QUES5;QUESNOY (LE);POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;3.650097222222222;50.26483611111111;50.2648361111, 3.65009722222
FIGEA;FIGEAC;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;1.999713888888889;44.60651388888889;44.6065138889, 1.99971388889
RAGEA;RAGEAT (LA);POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.518091666666667;45.45690555555556;45.4569055556, 6.51809166667
HERB6;HERBIGNAC;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;-2.291161111111111;47.469372222222226;47.4693722222, -2.29116111111
PANNE;PANNECIERE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;3.875011111111111;47.16437222222222;47.1643722222, 3.87501111111
COURS;COURS;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.291586111111111;46.095975;46.095975, 4.29158611111
FREN5;FRENECOURT;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;-0.29477777777777775;49.15555277777778;49.1555527778, -0.294777777778
CAEN;CAEN;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;-0.3457138888888889;49.18129722222222;49.1812972222, -0.345713888889
PUYO5;PUYOO;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;-0.9054777777777778;43.523983333333334;43.5239833333, -0.905477777778
HIS;HIS;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;0.9598888888888888;43.06403333333333;43.0640333333, 0.959888888889
CARB5;CARBONNE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;1.2171361111111112;43.28868333333333;43.2886833333, 1.21713611111
BOLO5;BOLOGNE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;5.16848888888889;48.202602777777784;48.2026027778, 5.16848888889
ROMAI;ROMAINVILLE;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;2.4373083333333336;48.89476111111111;48.8947611111, 2.43730833333
CARLA;CARLA;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;2.3253027777777775;43.647225;43.647225, 2.32530277778
FLEU5;FLEURANCE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;0.6498527777777777;43.86224722222222;43.8622472222, 0.649852777778
CRONE;CRONENBOURG;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;7.6950111111111115;48.60041666666667;48.6004166667, 7.69501111111
COUFF;COUFFRAU;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;2.79635;43.73008055555556;43.7300805556, 2.79635
AICIR;AICIRITS;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;-1.0197749999999999;43.34500555555556;43.3450055556, -1.019775
FLAND;FLANDRE;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;2.3768083333333334;48.8896;48.8896, 2.37680833333
CHOO5;CHOOZ;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;4.796133333333334;50.08721944444445;50.0872194444, 4.79613333333
GOURA;GOURAY (LE);POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;-2.505177777777778;48.30426666666666;48.3042666667, -2.50517777778
ROCH7;ROCHEFOUCAULD (LA);POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;0.3908694444444445;45.72719444444444;45.7271944444, 0.390869444444
BROMM;BROMMAT;POSTE DE TRANSFORMATION;EN EXPLOITATION;400kV;2.686755555555556;44.766216666666665;44.7662166667, 2.68675555556
FRON5;FRONTENAUD;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;5.275569444444445;46.55650833333333;46.5565083333, 5.27556944444
SSTRO;ST-TROPEZ;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.570636111111111;43.26003333333333;43.2600333333, 6.57063611111
MORA6;MORANDIE (LA);POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;0.34641944444444445;45.63223333333333;45.6322333333, 0.346419444444
ESTR6;ESTREUX;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;3.6095833333333336;50.35921388888889;50.3592138889, 3.60958333333
SOUIL;SOUILLAC;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;1.4648638888888887;44.903058333333334;44.9030583333, 1.46486388889
LUBER;LUBERSAC;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;1.4039972222222221;45.42926666666666;45.4292666667, 1.40399722222
GUIDE;GUIDEL;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;-3.4862027777777778;47.767430555555556;47.7674305556, -3.48620277778
TARN5;TARNOS;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;-1.5021277777777777;43.530255555555556;43.5302555556, -1.50212777778
BALMA;BALMA (POSTE);POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;1.492725;43.615922222222224;43.6159222222, 1.492725
THIER;THIERS;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;3.5639833333333333;50.405163888888886;50.4051638889, 3.56398333333
1P.RE;PUIG-REDON /TECH 26KV;POSTE DE TRANSFORMATION;EN EXPLOITATION;<45kV;2.570844444444444;42.416847222222216;42.4168472222, 2.57084444444
BIRON;BIRON;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;2.019086111111111;48.543074999999995;48.543075, 2.01908611111
SAIZE;SAIZERAIS;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.075694444444444;48.82799166666667;48.8279916667, 6.07569444444
I.DOU;ISLE-SUR-LE-DOUBS (L );POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.581325;47.43795833333333;47.4379583333, 6.581325
GY;GY;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;5.793586111111111;47.388125;47.388125, 5.79358611111
BILLY;BILLY;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;3.4215638888888886;46.22334444444444;46.2233444444, 3.42156388889
ESQUI;ESQUIT;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;-0.6104388888888889;42.96318333333333;42.9631833333, -0.610438888889
H.JAC;HAYANGE-ST-JACQUES;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.053166666666667;49.33648055555556;49.3364805556, 6.05316666667
NOYON;NOYON;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;2.9867916666666665;49.57176944444445;49.5717694444, 2.98679166667
MOING;MOINGT;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.080791666666666;45.59568055555556;45.5956805556, 4.08079166667
COMM6;COMMERCY;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;5.582830555555556;48.77081388888889;48.7708138889, 5.58283055556
CPIG5;CHAMPIGNY;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;3.148538888888889;48.31790555555556;48.3179055556, 3.14853888889
EPINA;EPINAC;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.504738888888889;46.977586111111115;46.9775861111, 4.50473888889
REQUI;REQUISTA;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;2.5202055555555556;44.03580833333333;44.0358083333, 2.52020555556
TRUEL;TRUEL (LE);POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;2.7683472222222223;44.05988055555555;44.0598805556, 2.76834722222
CONTR;CONTRES;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;1.4468277777777778;47.4304;47.4304, 1.44682777778
B.CHA;BUTTES-CHAUMONT;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;2.3762777777777777;48.875686111111115;48.8756861111, 2.37627777778
TULLE;TULLE;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;1.7559666666666667;45.25383055555555;45.2538305556, 1.75596666667
MARL5;MARLIERE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.9140500000000005;49.698988888888884;49.6989888889, 4.91405
CARAB;CARABINS (LES);POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.617247222222223;49.927505555555555;49.9275055556, 4.61724722222
AYVEL;AYVELLES (LES);POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;4.7679;49.73681388888889;49.7368138889, 4.7679
MOUZ5;MOUZON;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;5.0710749999999996;49.61491111111111;49.6149111111, 5.071075
S.SED;SOMMER-SEDAN;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.914125;49.702850000000005;49.70285, 4.914125
ORBEC;ORBEC;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;0.38596111111111114;49.01794722222222;49.0179472222, 0.385961111111
MTBRO;MONTBRON;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;0.4929277777777778;45.67358055555555;45.6735805556, 0.492927777778
ORANG;ORANGERIE (L);POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;0.5763833333333334;46.84457777777778;46.8445777778, 0.576383333333
CAUM5;CAUMONT;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.9219;43.89618888888889;43.8961888889, 4.9219
BIGNY;BIGNY;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;2.370527777777778;46.80398611111111;46.8039861111, 2.37052777778
DARBL;DARBLAY;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;1.0071083333333333;49.36917777777778;49.3691777778, 1.00710833333
QUARE;QUAREZ;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;3.5624749999999996;50.398275;50.398275, 3.562475
VLARD;VILLARD;POSTE DE TRANSFORMATION;EN EXPLOITATION;45kV;6.498869444444445;45.71915;45.71915, 6.49886944444
SSSAV;ST-SAVIOL;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;0.21699444444444446;46.144755555555555;46.1447555556, 0.216994444444
COUR;LA COUR;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;0.23703055555555555;46.233441666666664;46.2334416667, 0.237030555556
PLAN5;PLANCHE (LA);POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;0.28594444444444445;46.441399999999994;46.4414, 0.285944444444
MTJAY;MONTJAY;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;2.173119444444444;48.67774722222222;48.6777472222, 2.17311944444
THIO5;THIONVILLE;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;2.034175;48.351375000000004;48.351375, 2.034175
AULNA;AULNAY (-AUX-PLANCHES);POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;3.9705222222222223;48.81818888888889;48.8181888889, 3.97052222222
PENHA;PENHARS;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;-4.127252777777778;48.00595555555556;48.0059555556, -4.12725277778
BRIZE;BRIZEAUX (LES);POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;-0.4345888888888889;46.348216666666666;46.3482166667, -0.434588888889
LANNI;LANNION;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;-3.4541444444444447;48.71825277777778;48.7182527778, -3.45414444444
SSAPO;ST APOLLINAIRE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;5.0793888888888885;47.324980555555555;47.3249805556, 5.07938888889
S.GUY;SAUVETERRE-DE-GUYENNE;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;-0.08692777777777777;44.71386944444445;44.7138694444, -0.0869277777778
MASQU;MASQUET;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;-0.9499694444444444;44.62018055555556;44.6201805556, -0.949969444444
SACL5;SACLAY (ENEDIS);POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;2.2002944444444448;48.720369444444444;48.7203694444, 2.20029444444
RQRED;ROQUEREDONDE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;3.1626138888888886;43.81033055555555;43.8103305556, 3.16261388889
LINGO;LINGOSTIERE;POSTE DE TRANSFORMATION;EN EXPLOITATION;150kV;7.187947222222222;43.717913888888894;43.7179138889, 7.18794722222
E.BOT;ENCO-DE-BOTTE;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;5.480958333333334;43.321025000000006;43.321025, 5.48095833333
E.CL5;EAUX CLAIRES;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;0.13102777777777777;45.63699722222222;45.6369972222, 0.131027777778
PRAL5;PRALONG;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;6.510458333333333;44.58034166666667;44.5803416667, 6.51045833333
COUB6;COUBERTIN (ENEDIS);POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;5.091683333333333;47.302477777777774;47.3024777778, 5.09168333333
COUPV;COUPVRAY;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;2.7867416666666665;48.88075833333333;48.8807583333, 2.78674166667
BELLO;BELLOY-EN-FRANCE;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;2.3602694444444445;49.09870277777778;49.0987027778, 2.36026944444
POUXE;POUXEUX;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.564202777777777;48.11106111111111;48.1110611111, 6.56420277778
LESCA;LESCAR;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;-0.4345388888888889;43.315275;43.315275, -0.434538888889
SSBE5;ST BERNARD;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.748872222222222;45.951033333333335;45.9510333333, 4.74887222222
VERN8;VERNELLE (LA);POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;3.3570722222222225;45.863461111111114;45.8634611111, 3.35707222222
SSCLA;ST-CLAIR;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.770308333333333;45.433099999999996;45.4331, 4.77030833333
V.SEP;VILLERS-SAINT-SEPULCRE;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;2.2014861111111115;49.35864166666667;49.3586416667, 2.20148611111
LOHAN;LOHAN (LE);POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;-2.546261111111111;48.02786944444444;48.0278694444, -2.54626111111
C.LUC;CIER-DE-LUCHON;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;0.6024388888888889;42.85359444444445;42.8535944444, 0.602438888889
VIT.N;VITRY-NORD;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;2.406413888888889;48.80532777777778;48.8053277778, 2.40641388889
VENIS;VENISSIEUX;POSTE DE TRANSFORMATION;EN EXPLOITATION;225kV;4.9058222222222225;45.71622222222223;45.7162222222, 4.90582222222
MALAD;MALADIERE (LA);POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.019138888888889;48.29150833333333;48.2915083333, 4.01913888889
REINA;REINANGE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.242672222222223;49.305125;49.305125, 6.24267222222
SERVI;SERVIGNE;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;-1.7247472222222224;48.11078055555556;48.1107805556, -1.72474722222
P.GEN;PONT-DE-GENNES;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;0.3925444444444445;48.03747222222222;48.0374722222, 0.392544444444
PUYBE;PUYBELLIARD;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;-1.0383305555555558;46.70451111111112;46.7045111111, -1.03833055556
CPNY;CHAMPAGNY;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.682336111111112;45.442591666666665;45.4425916667, 6.68233611111
S.SOL;SEREMANGE-SOLLAC;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.088016666666666;49.325477777777785;49.3254777778, 6.08801666667
THIO6;THIONVILLE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.146238888888889;49.33931666666667;49.3393166667, 6.14623888889
MOLE5;MOLE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;4.847794444444444;43.42651111111111;43.4265111111, 4.84779444444
MOUSS;MOUSSEROLLES;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;-1.4694805555555557;43.484383333333334;43.4843833333, -1.46948055556
DUROL;DUROLLE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;3.561533333333333;45.861644444444444;45.8616444444, 3.56153333333
ORTH5;ORTHEZ;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;-0.7799750000000001;43.501777777777775;43.5017777778, -0.779975
VALE7;VALENTINE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;0.700486111111111;43.097344444444445;43.0973444444, 0.700486111111
LAFFI;LAFFITE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;1.6056527777777778;43.11819166666667;43.1181916667, 1.60565277778
HARCA;HARCANVILLE;POSTE DE TRANSFORMATION;EN EXPLOITATION;90kV;0.7712916666666667;49.70762222222223;49.7076222222, 0.771291666667
LUZI2;LUZIERES II;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;2.4154638888888886;43.66471666666666;43.6647166667, 2.41546388889
M.MAR;MONT-DE-MARSAN;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;-0.491375;43.88474166666666;43.8847416667, -0.491375
DANT5;DANTON;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;2.2372444444444444;48.89533055555555;48.8953305556, 2.23724444444
VARAN;VARANGEVILLE;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;6.3339944444444445;48.630947222222225;48.6309472222, 6.33399444444
BAOUS;BAOUS;POSTE DE TRANSFORMATION;EN EXPLOITATION;63kV;2.420775;43.50806388888889;43.5080638889, 2.420775
